file,parse_ok,ver_sw,sys_name,hw,sys_autostart,mav_type,ekf2_en,n_topics,has_position,src_position,has_attitude,src_attitude,has_status,src_status,has_imu,src_imu,has_actuator,src_actuator,has_att_sp,src_att_sp,has_rates_sp,src_rates_sp,has_battery,src_battery,has_ekf_ratios,src_ekf_ratios,has_ekf_innov,src_ekf_innov,has_land_det,src_land_det,rate_vehicle_local_position,rate_ok_vehicle_local_position,rate_vehicle_attitude,rate_ok_vehicle_attitude,duration_s,duration_ok,dropout_frac,dropout_ok,airborne_src,airborne_s,airborne_ok,n_errors,topics_ok,rates_ok,SURVIVES,log_id,db_duration_s,db_mav_type,db_date
ad824cb1-6a58-4c70-a52c-5adf3cbeca17.ulg,True,17564416,PX4,WGDRONES_DR001,4015,2,,65,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,65.4,True,0.0,True,land_detected,0.0,False,1,True,True,False,ad824cb1-6a58-4c70-a52c-5adf3cbeca17,65,Quadrotor,2023-12-18
c650a8c5-10c1-4691-84c7-2170a5124d45.ulg,True,17761280,PX4,CUAV_X7PRO,4001,2,1,78,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,476.7,True,0.0,True,land_detected,471.4,True,0,True,True,True,c650a8c5-10c1-4691-84c7-2170a5124d45,476,Quadrotor,2025-12-18
6b6b1ec5-9551-44f6-8e8a-7f2ba7b82bc0.ulg,True,17301504,PX4,PX4FMU_V2,4011,2,,32,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.5,True,325.2,True,0.0031,True,land_detected,319.0,True,0,True,True,True,6b6b1ec5-9551-44f6-8e8a-7f2ba7b82bc0,325,Quadrotor,2018-09-28
f25ed691-42d3-4ae7-bd39-dad87cf99a6c.ulg,True,17761024,PX4,CUBEPILOT_CUBEORANGEPLUS,4001,2,1,68,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,19.9,True,2260.9,True,0.0027,True,land_detected,92.8,True,2,True,True,True,f25ed691-42d3-4ae7-bd39-dad87cf99a6c,2260,Quadrotor,2026-02-05
33722454-bd76-4e48-9d83-afae19163524.ulg,True,17891328,PX4,PX4_FMU_V6X,4001,2,1,74,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,False,,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,200.0,True,171.3,True,0.0,True,land_detected,169.6,True,0,False,True,False,33722454-bd76-4e48-9d83-afae19163524,171,Quadrotor,2026-07-09
ae336bd5-a229-471b-8e94-abb50ebc8681.ulg,True,17825984,PX4,CUBEPILOT_CUBEORANGEPLUS,4001,2,1,88,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,307.5,True,0.0,True,land_detected,306.1,True,0,True,True,True,ae336bd5-a229-471b-8e94-abb50ebc8681,307,Quadrotor,2026-08-31
85288c72-732f-4ab6-bf32-218b7093823b.ulg,True,17761535,PX4,PX4_FMU_V6X,4001,2,1,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,246.9,True,0.0,True,land_detected,239.1,True,2,True,True,True,85288c72-732f-4ab6-bf32-218b7093823b,246,Quadrotor,2026-05-08
eca3ad77-ba8f-4a2d-bf5b-18328c7a138f.ulg,True,17760384,PX4,CZI_TF_MINI,4002,2,1,79,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.6,True,192.5,True,488.0,True,0.0376,False,land_detected,253.3,True,0,True,True,False,eca3ad77-ba8f-4a2d-bf5b-18328c7a138f,487,Quadrotor,2024-09-09
d2bf191a-f3f1-4919-b934-12a58a30b6c5.ulg,True,17301504,PX4,PX4FMU_V2,4011,2,,32,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.4,True,271.5,True,0.0,True,land_detected,269.4,True,0,True,True,True,d2bf191a-f3f1-4919-b934-12a58a30b6c5,271,Quadrotor,2018-09-21
e6a3348f-7d86-42ef-8a63-b8b99ba06594.ulg,True,17367040,PX4,BFS_SHADOX_HVT,4001,2,1,57,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,139.0,True,67.6,True,0.0007,True,land_detected,62.4,True,0,True,True,True,e6a3348f-7d86-42ef-8a63-b8b99ba06594,67,Quadrotor,2026-02-08
ce03bba8-0ed3-4572-9033-47085c0d38d2.ulg,True,17171712,PX4,PX4FMU_V4,4011,2,,27,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.7,True,30.9,True,515.8,True,0.012,False,land_detected,0.0,False,0,True,True,False,ce03bba8-0ed3-4572-9033-47085c0d38d2,515,Quadrotor,2017-09-08
ca657e4b-27e5-4e7d-bd34-f0d39487153f.ulg,True,17039615,PX4,PX4_FMU_V3,4510,2,,33,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.5,True,798.6,True,0.0,True,land_detected,791.6,True,1,True,True,True,ca657e4b-27e5-4e7d-bd34-f0d39487153f,798,Quadrotor,2024-05-28
223566f3-2f33-4018-9c13-75d6925124d0.ulg,True,17695744,PX4,PX4_FMU_V6C,4001,2,,65,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,65.0,True,0.0,True,land_detected,62.4,True,1,True,True,True,223566f3-2f33-4018-9c13-75d6925124d0,64,Quadrotor,2025-04-09
61169752-68dc-4449-94ea-ff420a2df031.ulg,True,17695488,PX4,DRONISOS_A5MICOAIR,4165,2,,24,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,10.0,True,4.0,False,81.9,True,0.0,True,land_detected,0.0,False,6,True,False,False,61169752-68dc-4449-94ea-ff420a2df031,81,Quadrotor,2026-08-18
b658632f-6ef0-47d1-ac2d-53ac118e7a5e.ulg,True,17761535,PX4,PX4_FMU_V6C,4001,2,1,73,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,222.0,True,74.4,True,0.0,True,land_detected,69.6,True,0,True,True,True,b658632f-6ef0-47d1-ac2d-53ac118e7a5e,74,Quadrotor,2025-05-14
2345ec45-ba61-41c9-86dc-1c2a9cc96384.ulg,True,17236736,PX4,PX4FMU_V2,1001,2,,25,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,False,,9.8,True,31.6,True,319.0,True,0.0005,True,altitude_excursion,319.0,True,0,False,True,False,2345ec45-ba61-41c9-86dc-1c2a9cc96384,318,Quadrotor,2023-01-15
f52ee196-0fa4-4e6d-aaa9-b1b2cf878f44.ulg,True,17629952,PX4,CUBEPILOT_CUBEORANGE,4050,2,,67,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.7,True,182.6,True,122.8,True,0.0296,False,land_detected,0.0,False,0,True,True,False,f52ee196-0fa4-4e6d-aaa9-b1b2cf878f44,122,Quadrotor,2024-02-27
4e5a127a-ebea-4ed8-8966-0e3c54397fd1.ulg,True,17564416,PX4,CUBEPILOT_CUBEORANGE,4009,2,,71,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,1.1,False,2.3,False,652.8,True,0.8699,False,land_detected,610.0,True,0,True,False,False,4e5a127a-ebea-4ed8-8966-0e3c54397fd1,652,Quadrotor,2023-05-24
f524714d-5ea2-49e1-81a4-e71dae12bc62.ulg,True,17825792,PX4,PX4_D_FC_V10,4001,2,1,81,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,202.4,True,125.6,True,0.0,True,land_detected,119.6,True,0,True,True,True,f524714d-5ea2-49e1-81a4-e71dae12bc62,125,Quadrotor,2026-05-18
2a47aa10-9151-4b6b-9b02-acce9b36b5fd.ulg,True,17891456,PX4,CUBEPILOT_CUBEORANGE,4019,2,1,82,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,101.1,True,0.0,True,land_detected,96.0,True,0,True,True,True,2a47aa10-9151-4b6b-9b02-acce9b36b5fd,101,Quadrotor,2026-02-13
d5de2725-6c2a-4705-baef-326496ff368a.ulg,True,17826047,PX4,PX4_FMU_V6X,4001,2,1,80,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,253.8,True,0.0003,True,land_detected,246.6,True,0,True,True,True,d5de2725-6c2a-4705-baef-326496ff368a,253,Quadrotor,2026-01-29
4580509c-5884-4e92-a25a-3852f181020d.ulg,True,17891392,PX4,PX4_SITL,10040,2,1,87,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,71.5,True,0.0,True,land_detected,69.5,True,0,True,True,True,4580509c-5884-4e92-a25a-3852f181020d,71,Quadrotor,2026-05-08
5665cbee-78e1-4726-ae8f-c944c177e776.ulg,True,17760384,PX4,CZI_TF_MINI,4002,2,1,80,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,239.9,True,0.0,True,land_detected,233.9,True,0,True,True,True,5665cbee-78e1-4726-ae8f-c944c177e776,239,Quadrotor,2024-09-04
ea2c16a5-3ec9-4da6-8520-16ec1194b4ec.ulg,True,17760256,PX4,PX4_FMU_V6X,22111,2,1,71,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,6.1,True,120.6,True,442.1,True,0.3989,False,land_detected,439.1,True,0,True,True,False,ea2c16a5-3ec9-4da6-8520-16ec1194b4ec,442,Quadrotor,2026-06-17
3a9dbf3d-0959-4cea-b235-778c6d19e0f9.ulg,True,17826559,PX4,PX4_FMU_V6C,4050,2,1,87,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,222.2,True,62.2,True,0.0,True,land_detected,57.3,True,0,True,True,True,3a9dbf3d-0959-4cea-b235-778c6d19e0f9,62,Quadrotor,2026-07-23
06703e4e-55a6-42c5-8aab-bb51dab82a24.ulg,True,17891583,PX4,CUBEPILOT_CUBEORANGEPLUS,4001,2,1,85,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.7,True,194.6,True,188.4,True,0.0278,False,land_detected,59.5,True,0,True,True,False,06703e4e-55a6-42c5-8aab-bb51dab82a24,188,Quadrotor,2026-09-07
c992ba83-659c-42d3-be85-bb75a47a9de1.ulg,True,17956992,PX4,MYBOARD_H743_SLIM,4001,2,1,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,261.6,True,0.0,True,land_detected,255.0,True,6,True,True,True,c992ba83-659c-42d3-be85-bb75a47a9de1,261,Quadrotor,2026-09-05
aadf0ca4-e0da-4029-a7c4-f459a2725e1e.ulg,True,17171712,PX4,PX4FMU_V4,4011,2,,27,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.1,True,614.1,True,0.0045,True,land_detected,609.6,True,0,True,True,True,aadf0ca4-e0da-4029-a7c4-f459a2725e1e,614,Quadrotor,2017-09-21
f560ffd1-c49d-40f9-b6f1-bd1a534a8674.ulg,True,17367040,PX4,PX4_FMU_V5,4011,2,,31,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,10.2,True,34.1,True,290.0,True,0.0,True,land_detected,284.8,True,3,True,True,True,f560ffd1-c49d-40f9-b6f1-bd1a534a8674,289,Quadrotor,2019-07-05
cbdc3200-0dcd-4c38-85aa-ba86a8f59151.ulg,True,17694975,PX4,CUBEPILOT_CUBEORANGE,4001,2,,68,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.8,True,174.0,True,170.9,True,0.0208,False,land_detected,166.5,True,0,True,True,False,cbdc3200-0dcd-4c38-85aa-ba86a8f59151,170,Quadrotor,2024-05-04
ea9e91eb-ec5e-4e60-b281-4492c2154a1f.ulg,True,17629440,PX4,AMOVLAB_ICF6,4010,2,,76,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,98.0,True,0.0,True,land_detected,91.5,True,6,True,True,True,ea9e91eb-ec5e-4e60-b281-4492c2154a1f,97,Quadrotor,2025-12-16
6e9570f9-b043-4b72-9e5e-4167bfbb6e61.ulg,True,50796800,PX4,PX4_SITL,4001,2,1,83,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,79.7,True,0.0,True,land_detected,55.9,True,0,True,True,True,6e9570f9-b043-4b72-9e5e-4167bfbb6e61,79,Quadrotor,2025-10-23
7b5360fd-4105-4808-9762-690e742ce314.ulg,True,17761023,PX4,PX4_FMU_V5,4001,2,1,69,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,199.3,True,116.1,True,0.0,True,land_detected,108.9,True,2,True,True,True,7b5360fd-4105-4808-9762-690e742ce314,116,Quadrotor,2025-01-15
4527b49f-afa9-4441-bf1d-7b9bc97bd63b.ulg,True,17564928,PX4,EFYTECH_SWARM,4001,2,,44,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,False,,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,24.9,True,24.9,True,680.6,True,0.0022,True,land_detected,0.0,False,0,False,True,False,4527b49f-afa9-4441-bf1d-7b9bc97bd63b,680,Quadrotor,2026-01-06
b62dddc9-533f-43d4-95c4-53ba2d21d182.ulg,True,17301632,PX4,PX4FMU_V5,4011,2,,32,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_status(legacy),True,estimator_status,True,vehicle_land_detected,9.8,True,31.7,True,85.1,True,0.0,True,land_detected,81.5,True,0,True,True,True,b62dddc9-533f-43d4-95c4-53ba2d21d182,85,Quadrotor,2018-05-30
a3abc1c6-48fe-47e9-bf50-98903123414a.ulg,True,17826559,PX4,PX4_SITL,4001,2,1,83,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,86.0,True,0.0,True,land_detected,83.3,True,0,True,True,True,a3abc1c6-48fe-47e9-bf50-98903123414a,86,Quadrotor,2026-06-04
d8882216-f409-4ace-a030-85b315091447.ulg,True,17760256,PX4,CUAV_X7PRO,4001,2,1,82,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,293.7,True,0.0,True,land_detected,287.2,True,0,True,True,True,d8882216-f409-4ace-a030-85b315091447,293,Quadrotor,2024-12-19
79e19cd4-5180-4171-aaba-fc5e870b8d4b.ulg,True,17367040,PX4,CUAV_X7PRO,4001,2,,70,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,393.6,True,0.0,True,land_detected,387.8,True,2,True,True,True,79e19cd4-5180-4171-aaba-fc5e870b8d4b,393,Quadrotor,2026-07-13
188803a1-aaf7-44e9-a630-c59afb7306b2.ulg,True,17761280,PX4,PX4_FMU_V6C,4001,2,1,73,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,219.5,True,648.0,True,0.0,True,land_detected,643.2,True,0,True,True,True,188803a1-aaf7-44e9-a630-c59afb7306b2,647,Quadrotor,2026-05-13
c7bab647-90b3-49ca-884f-c92a5a275c61.ulg,True,33556479,PX4,PX4_FMU_V3,4001,2,,67,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,False,,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.9,True,199.5,True,406.3,True,0.0093,True,land_detected,72.0,True,0,False,True,False,c7bab647-90b3-49ca-884f-c92a5a275c61,406,Quadrotor,2024-01-29
7dc3bd7a-586e-4476-90be-1862cd31c9bf.ulg,True,17761280,PX4,PX4_SITL,10040,2,1,75,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,125.0,True,250.0,True,90.6,True,0.0,True,land_detected,45.4,True,0,True,True,True,7dc3bd7a-586e-4476-90be-1862cd31c9bf,90,Quadrotor,2025-06-14
5ddc99fb-f35e-4815-a3a1-b87dc8e34d79.ulg,True,17629951,PX4,CUAV_X7PRO,4015,2,,73,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,199.0,True,112.0,True,0.0028,True,land_detected,107.0,True,0,True,True,True,5ddc99fb-f35e-4815-a3a1-b87dc8e34d79,111,Quadrotor,2024-09-26
8615cf13-1131-4738-87b5-6f1e0b44e258.ulg,True,17695487,PX4,MRO_PIXRACERPRO,4001,2,,72,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,189.4,True,114.1,True,0.0,True,land_detected,110.7,True,0,True,True,True,8615cf13-1131-4738-87b5-6f1e0b44e258,114,Quadrotor,2026-02-26
e9279cfe-d21e-488e-acdd-1a84cbc9fdb4.ulg,True,17761280,PX4,MICOAIR_H743_AIO,4001,2,1,52,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,98.6,True,315.8,True,0.0002,True,land_detected,313.9,True,0,True,True,True,e9279cfe-d21e-488e-acdd-1a84cbc9fdb4,315,Quadrotor,2025-08-23
199d5499-d5f1-40af-92ca-af9e8d3c99e2.ulg,True,17761023,PX4,PX4_FMU_V5,4001,2,1,78,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,272.6,True,0.0,True,land_detected,265.8,True,0,True,True,True,199d5499-d5f1-40af-92ca-af9e8d3c99e2,272,Quadrotor,2025-04-09
dc0497f1-0578-4ab1-967c-aedf547d4c24.ulg,True,17563648,PX4,PX4_SITL,1300002,2,,69,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,208.5,True,95.6,True,0.0,True,land_detected,76.9,True,1,True,True,True,dc0497f1-0578-4ab1-967c-aedf547d4c24,92,Quadrotor,2024-01-03
d53f73b9-6a78-4ac8-9059-58a7572a2631.ulg,True,17826047,PX4,PX4_FMU_V5,4001,2,1,73,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,False,,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,20.0,True,270.4,True,0.0,True,land_detected,267.6,True,0,False,True,False,d53f73b9-6a78-4ac8-9059-58a7572a2631,270,Quadrotor,2026-01-23
91c0d95e-9471-413c-b034-3586f5336424.ulg,True,17564928,PX4,EFYTECH_SWARM,4001,2,,35,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,False,,False,,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,96.7,True,193.5,True,1994.8,True,0.0325,False,land_detected,0.0,False,1,False,True,False,91c0d95e-9471-413c-b034-3586f5336424,1994,Quadrotor,2024-02-28
fa8b26b0-bbe4-4efc-9dbf-229e9edc7a5c.ulg,True,17695488,PX4,PX4_FMU_V5,4001,2,,73,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_motors,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,9.9,True,196.6,True,293.5,True,0.0094,True,land_detected,287.9,True,0,True,True,True,fa8b26b0-bbe4-4efc-9dbf-229e9edc7a5c,293,Quadrotor,2024-07-25
02e832bc-43a8-4fb2-93b1-a6fb53df3bea.ulg,True,17564416,PX4,PX4_FMU_V6X,4011,2,,71,True,vehicle_local_position,True,vehicle_attitude,True,vehicle_status,True,sensor_combined,True,actuator_outputs,True,vehicle_attitude_setpoint,True,vehicle_rates_setpoint,True,battery_status,True,estimator_innovation_test_ratios,True,estimator_innovations,True,vehicle_land_detected,10.0,True,198.3,True,112.8,True,0.0,True,land_detected,110.2,True,0,True,True,True,02e832bc-43a8-4fb2-93b1-a6fb53df3bea,112,Quadrotor,2024-03-13
